scan_cell_id,z,x0,y0,cell_tiles,bbox_wgs84,scope_unit_codes,scope_unit_count,coverage_status,coverage_attempt_count,coverage_checked_utc,coverage_note,preview_status,preview_relpath,preview_sha256,preview_bytes,preview_generated_utc,highres_request_status
OHG-Z17-X114900-Y52168,17,114900,52168,4,"[135.582275390625, 34.42503613021332, 135.59326171875, 34.43409789359468]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114904-Y52168,17,114904,52168,4,"[135.59326171875, 34.42503613021332, 135.604248046875, 34.43409789359468]",27214;27216;27383,3,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114908-Y52168,17,114908,52168,4,"[135.604248046875, 34.42503613021332, 135.615234375, 34.43409789359468]",27214;27216;27383,3,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114912-Y52168,17,114912,52168,4,"[135.615234375, 34.42503613021332, 135.626220703125, 34.43409789359468]",27216;27383,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114916-Y52168,17,114916,52168,4,"[135.626220703125, 34.42503613021332, 135.63720703125, 34.43409789359468]",27216;27383,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114920-Y52168,17,114920,52168,4,"[135.63720703125, 34.42503613021332, 135.648193359375, 34.43409789359468]",27216;27383,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114924-Y52168,17,114924,52168,4,"[135.648193359375, 34.42503613021332, 135.6591796875, 34.43409789359468]",27383,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114928-Y52168,17,114928,52168,4,"[135.6591796875, 34.42503613021332, 135.670166015625, 34.43409789359468]",27383,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114932-Y52168,17,114932,52168,4,"[135.670166015625, 34.42503613021332, 135.68115234375, 34.43409789359468]",27383,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114936-Y52168,17,114936,52168,4,"[135.68115234375, 34.42503613021332, 135.692138671875, 34.43409789359468]",27383,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114872-Y52172,17,114872,52172,4,"[135.50537109375, 34.41597338448187, 135.516357421875, 34.42503613021332]",27145,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114876-Y52172,17,114876,52172,4,"[135.516357421875, 34.41597338448187, 135.52734375, 34.42503613021332]",27145;27216,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114880-Y52172,17,114880,52172,4,"[135.52734375, 34.41597338448187, 135.538330078125, 34.42503613021332]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114884-Y52172,17,114884,52172,4,"[135.538330078125, 34.41597338448187, 135.54931640625, 34.42503613021332]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114888-Y52172,17,114888,52172,4,"[135.54931640625, 34.41597338448187, 135.560302734375, 34.42503613021332]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114892-Y52172,17,114892,52172,4,"[135.560302734375, 34.41597338448187, 135.5712890625, 34.42503613021332]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114896-Y52172,17,114896,52172,4,"[135.5712890625, 34.41597338448187, 135.582275390625, 34.42503613021332]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114900-Y52172,17,114900,52172,4,"[135.582275390625, 34.41597338448187, 135.59326171875, 34.42503613021332]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114904-Y52172,17,114904,52172,4,"[135.59326171875, 34.41597338448187, 135.604248046875, 34.42503613021332]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114908-Y52172,17,114908,52172,4,"[135.604248046875, 34.41597338448187, 135.615234375, 34.42503613021332]",27216;27383,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114912-Y52172,17,114912,52172,4,"[135.615234375, 34.41597338448187, 135.626220703125, 34.42503613021332]",27216;27383,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114916-Y52172,17,114916,52172,4,"[135.626220703125, 34.41597338448187, 135.63720703125, 34.42503613021332]",27216;27383,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114920-Y52172,17,114920,52172,4,"[135.63720703125, 34.41597338448187, 135.648193359375, 34.42503613021332]",27216;27383,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114924-Y52172,17,114924,52172,4,"[135.648193359375, 34.41597338448187, 135.6591796875, 34.42503613021332]",27216;27383,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114928-Y52172,17,114928,52172,4,"[135.6591796875, 34.41597338448187, 135.670166015625, 34.42503613021332]",27383,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114932-Y52172,17,114932,52172,4,"[135.670166015625, 34.41597338448187, 135.68115234375, 34.42503613021332]",27383,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114936-Y52172,17,114936,52172,4,"[135.68115234375, 34.41597338448187, 135.692138671875, 34.42503613021332]",27383,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114876-Y52176,17,114876,52176,4,"[135.516357421875, 34.40690965652059, 135.52734375, 34.41597338448187]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114880-Y52176,17,114880,52176,4,"[135.52734375, 34.40690965652059, 135.538330078125, 34.41597338448187]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114884-Y52176,17,114884,52176,4,"[135.538330078125, 34.40690965652059, 135.54931640625, 34.41597338448187]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114888-Y52176,17,114888,52176,4,"[135.54931640625, 34.40690965652059, 135.560302734375, 34.41597338448187]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114892-Y52176,17,114892,52176,4,"[135.560302734375, 34.40690965652059, 135.5712890625, 34.41597338448187]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114896-Y52176,17,114896,52176,4,"[135.5712890625, 34.40690965652059, 135.582275390625, 34.41597338448187]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114900-Y52176,17,114900,52176,4,"[135.582275390625, 34.40690965652059, 135.59326171875, 34.41597338448187]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114904-Y52176,17,114904,52176,4,"[135.59326171875, 34.40690965652059, 135.604248046875, 34.41597338448187]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114908-Y52176,17,114908,52176,4,"[135.604248046875, 34.40690965652059, 135.615234375, 34.41597338448187]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114912-Y52176,17,114912,52176,4,"[135.615234375, 34.40690965652059, 135.626220703125, 34.41597338448187]",27216;27383,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114916-Y52176,17,114916,52176,4,"[135.626220703125, 34.40690965652059, 135.63720703125, 34.41597338448187]",27216;27383,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114920-Y52176,17,114920,52176,4,"[135.63720703125, 34.40690965652059, 135.648193359375, 34.41597338448187]",27216;27383,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114924-Y52176,17,114924,52176,4,"[135.648193359375, 34.40690965652059, 135.6591796875, 34.41597338448187]",27216;27383,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114928-Y52176,17,114928,52176,4,"[135.6591796875, 34.40690965652059, 135.670166015625, 34.41597338448187]",27383,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114932-Y52176,17,114932,52176,4,"[135.670166015625, 34.40690965652059, 135.68115234375, 34.41597338448187]",27383,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114936-Y52176,17,114936,52176,4,"[135.68115234375, 34.40690965652059, 135.692138671875, 34.41597338448187]",27383,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114872-Y52180,17,114872,52180,4,"[135.50537109375, 34.39784494644986, 135.516357421875, 34.40690965652059]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114876-Y52180,17,114876,52180,4,"[135.516357421875, 34.39784494644986, 135.52734375, 34.40690965652059]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114880-Y52180,17,114880,52180,4,"[135.52734375, 34.39784494644986, 135.538330078125, 34.40690965652059]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114884-Y52180,17,114884,52180,4,"[135.538330078125, 34.39784494644986, 135.54931640625, 34.40690965652059]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114888-Y52180,17,114888,52180,4,"[135.54931640625, 34.39784494644986, 135.560302734375, 34.40690965652059]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114892-Y52180,17,114892,52180,4,"[135.560302734375, 34.39784494644986, 135.5712890625, 34.40690965652059]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114896-Y52180,17,114896,52180,4,"[135.5712890625, 34.39784494644986, 135.582275390625, 34.40690965652059]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114900-Y52180,17,114900,52180,4,"[135.582275390625, 34.39784494644986, 135.59326171875, 34.40690965652059]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114904-Y52180,17,114904,52180,4,"[135.59326171875, 34.39784494644986, 135.604248046875, 34.40690965652059]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114908-Y52180,17,114908,52180,4,"[135.604248046875, 34.39784494644986, 135.615234375, 34.40690965652059]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114912-Y52180,17,114912,52180,4,"[135.615234375, 34.39784494644986, 135.626220703125, 34.40690965652059]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114916-Y52180,17,114916,52180,4,"[135.626220703125, 34.39784494644986, 135.63720703125, 34.40690965652059]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114920-Y52180,17,114920,52180,4,"[135.63720703125, 34.39784494644986, 135.648193359375, 34.40690965652059]",27216;27383,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114924-Y52180,17,114924,52180,4,"[135.648193359375, 34.39784494644986, 135.6591796875, 34.40690965652059]",27216;27383,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114928-Y52180,17,114928,52180,4,"[135.6591796875, 34.39784494644986, 135.670166015625, 34.40690965652059]",27216;27383,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114932-Y52180,17,114932,52180,4,"[135.670166015625, 34.39784494644986, 135.68115234375, 34.40690965652059]",27383,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114936-Y52180,17,114936,52180,4,"[135.68115234375, 34.39784494644986, 135.692138671875, 34.40690965652059]",27383,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114872-Y52184,17,114872,52184,4,"[135.50537109375, 34.38877925439019, 135.516357421875, 34.39784494644986]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114876-Y52184,17,114876,52184,4,"[135.516357421875, 34.38877925439019, 135.52734375, 34.39784494644986]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114880-Y52184,17,114880,52184,4,"[135.52734375, 34.38877925439019, 135.538330078125, 34.39784494644986]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114884-Y52184,17,114884,52184,4,"[135.538330078125, 34.38877925439019, 135.54931640625, 34.39784494644986]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114888-Y52184,17,114888,52184,4,"[135.54931640625, 34.38877925439019, 135.560302734375, 34.39784494644986]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114892-Y52184,17,114892,52184,4,"[135.560302734375, 34.38877925439019, 135.5712890625, 34.39784494644986]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114896-Y52184,17,114896,52184,4,"[135.5712890625, 34.38877925439019, 135.582275390625, 34.39784494644986]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114900-Y52184,17,114900,52184,4,"[135.582275390625, 34.38877925439019, 135.59326171875, 34.39784494644986]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114904-Y52184,17,114904,52184,4,"[135.59326171875, 34.38877925439019, 135.604248046875, 34.39784494644986]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114908-Y52184,17,114908,52184,4,"[135.604248046875, 34.38877925439019, 135.615234375, 34.39784494644986]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114912-Y52184,17,114912,52184,4,"[135.615234375, 34.38877925439019, 135.626220703125, 34.39784494644986]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114916-Y52184,17,114916,52184,4,"[135.626220703125, 34.38877925439019, 135.63720703125, 34.39784494644986]",27216,1,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114920-Y52184,17,114920,52184,4,"[135.63720703125, 34.38877925439019, 135.648193359375, 34.39784494644986]",27216;27383,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114924-Y52184,17,114924,52184,4,"[135.648193359375, 34.38877925439019, 135.6591796875, 34.39784494644986]",27216;27383,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114928-Y52184,17,114928,52184,4,"[135.6591796875, 34.38877925439019, 135.670166015625, 34.39784494644986]",27216;27383,2,pending,0,,,not_started,,,,,not_requested
OHG-Z17-X114932-Y52184,17,114932,52184,4,"[135.670166015625, 34.38877925439019, 135.68115234375, 34.39784494644986]",27383,1,pending,0,,,not_started,,,,,not_requested
