scan_cell_id,z,x0,y0,cell_tiles,bbox_wgs84,scope_unit_codes,scope_unit_count,coverage_status,coverage_attempt_count,coverage_checked_utc,coverage_note,last_run_id
OHG-Z17-X114876-Y52048,17,114876,52048,4,"[135.516357421875, 34.69646117272348, 135.52734375, 34.70549341022546]",27102;27127;27128,3,coverage_full,1,2026-06-29T21:46:39Z,available=16/16,28404757112
OHG-Z17-X114880-Y52048,17,114880,52048,4,"[135.52734375, 34.69646117272348, 135.538330078125, 34.70549341022546]",27102;27118;27127;27128,4,coverage_full,1,2026-06-29T21:46:51Z,available=16/16,28404757112
OHG-Z17-X114884-Y52048,17,114884,52048,4,"[135.538330078125, 34.69646117272348, 135.54931640625, 34.70549341022546]",27102;27118;27128,3,coverage_full,1,2026-06-29T21:47:03Z,available=16/16,28404757112
OHG-Z17-X114888-Y52048,17,114888,52048,4,"[135.54931640625, 34.69646117272348, 135.560302734375, 34.70549341022546]",27118;27124,2,coverage_full,1,2026-06-29T21:47:15Z,available=16/16,28404757112
OHG-Z17-X114892-Y52048,17,114892,52048,4,"[135.560302734375, 34.69646117272348, 135.5712890625, 34.70549341022546]",27118;27124;27209,3,coverage_full,1,2026-06-29T21:47:26Z,available=16/16,28404757112
OHG-Z17-X114896-Y52048,17,114896,52048,4,"[135.5712890625, 34.69646117272348, 135.582275390625, 34.70549341022546]",27124;27209;27227,3,coverage_full,1,2026-06-29T21:47:38Z,available=16/16,28404757112
OHG-Z17-X114900-Y52048,17,114900,52048,4,"[135.582275390625, 34.69646117272348, 135.59326171875, 34.70549341022546]",27124;27223;27227,3,coverage_full,1,2026-06-29T21:47:50Z,available=16/16,28404757112
OHG-Z17-X114904-Y52048,17,114904,52048,4,"[135.59326171875, 34.69646117272348, 135.604248046875, 34.70549341022546]",27124;27227,2,coverage_full,1,2026-06-29T21:48:01Z,available=16/16,28404757112
OHG-Z17-X114908-Y52048,17,114908,52048,4,"[135.604248046875, 34.69646117272348, 135.615234375, 34.70549341022546]",27227,1,coverage_full,1,2026-06-29T21:48:13Z,available=16/16,28404757112
OHG-Z17-X114912-Y52048,17,114912,52048,4,"[135.615234375, 34.69646117272348, 135.626220703125, 34.70549341022546]",27227,1,coverage_full,1,2026-06-29T21:48:25Z,available=16/16,28404757112
OHG-Z17-X114916-Y52048,17,114916,52048,4,"[135.626220703125, 34.69646117272348, 135.63720703125, 34.70549341022546]",27227,1,coverage_full,1,2026-06-29T21:48:36Z,available=16/16,28404757112
OHG-Z17-X114920-Y52048,17,114920,52048,4,"[135.63720703125, 34.69646117272348, 135.648193359375, 34.70549341022546]",27227,1,coverage_full,1,2026-06-29T21:48:47Z,available=16/16,28404757112
OHG-Z17-X114924-Y52048,17,114924,52048,4,"[135.648193359375, 34.69646117272348, 135.6591796875, 34.70549341022546]",27227,1,coverage_partial,1,2026-06-29T21:48:59Z,available=15; no_source=1; total=16,28404757112
OHG-Z17-X114928-Y52048,17,114928,52048,4,"[135.6591796875, 34.69646117272348, 135.670166015625, 34.70549341022546]",27227,1,coverage_partial,1,2026-06-29T21:49:09Z,available=12; no_source=4; total=16,28404757112
OHG-Z17-X114932-Y52048,17,114932,52048,4,"[135.670166015625, 34.69646117272348, 135.68115234375, 34.70549341022546]",27227,1,coverage_partial,1,2026-06-29T21:49:18Z,available=3; no_source=13; total=16,28404757112
OHG-Z17-X114832-Y52052,17,114832,52052,4,"[135.3955078125, 34.68742794931483, 135.406494140625, 34.69646117272348]",27113,1,coverage_full,1,2026-06-29T21:49:29Z,available=16/16,28404757112
OHG-Z17-X114836-Y52052,17,114836,52052,4,"[135.406494140625, 34.68742794931483, 135.41748046875, 34.69646117272348]",27113,1,coverage_full,1,2026-06-29T21:49:41Z,available=16/16,28404757112
OHG-Z17-X114840-Y52052,17,114840,52052,4,"[135.41748046875, 34.68742794931483, 135.428466796875, 34.69646117272348]",27113,1,coverage_full,1,2026-06-29T21:49:52Z,available=16/16,28404757112
OHG-Z17-X114844-Y52052,17,114844,52052,4,"[135.428466796875, 34.68742794931483, 135.439453125, 34.69646117272348]",27113,1,coverage_full,1,2026-06-29T21:50:03Z,available=16/16,28404757112
OHG-Z17-X114848-Y52052,17,114848,52052,4,"[135.439453125, 34.68742794931483, 135.450439453125, 34.69646117272348]",27113,1,coverage_full,1,2026-06-29T21:50:15Z,available=16/16,28404757112
OHG-Z17-X114852-Y52052,17,114852,52052,4,"[135.450439453125, 34.68742794931483, 135.46142578125, 34.69646117272348]",27103;27104;27113,3,coverage_full,1,2026-06-29T21:50:26Z,available=16/16,28404757112
OHG-Z17-X114856-Y52052,17,114856,52052,4,"[135.46142578125, 34.68742794931483, 135.472412109375, 34.69646117272348]",27103;27104;27113,3,coverage_full,1,2026-06-29T21:50:38Z,available=16/16,28404757112
OHG-Z17-X114860-Y52052,17,114860,52052,4,"[135.472412109375, 34.68742794931483, 135.4833984375, 34.69646117272348]",27103;27106;27127,3,coverage_full,1,2026-06-29T21:50:49Z,available=16/16,28404757112
OHG-Z17-X114864-Y52052,17,114864,52052,4,"[135.4833984375, 34.68742794931483, 135.494384765625, 34.69646117272348]",27103;27106;27127;27128,4,coverage_full,1,2026-06-29T21:51:01Z,available=16/16,28404757112
OHG-Z17-X114868-Y52052,17,114868,52052,4,"[135.494384765625, 34.68742794931483, 135.50537109375, 34.69646117272348]",27103;27106;27127;27128,4,coverage_full,1,2026-06-29T21:51:12Z,available=16/16,28404757112
OHG-Z17-X114872-Y52052,17,114872,52052,4,"[135.50537109375, 34.68742794931483, 135.516357421875, 34.69646117272348]",27102;27127;27128,3,coverage_full,1,2026-06-29T21:51:24Z,available=16/16,28404757112
OHG-Z17-X114876-Y52052,17,114876,52052,4,"[135.516357421875, 34.68742794931483, 135.52734375, 34.69646117272348]",27102;27127;27128,3,coverage_full,1,2026-06-29T21:51:35Z,available=16/16,28404757112
OHG-Z17-X114880-Y52052,17,114880,52052,4,"[135.52734375, 34.68742794931483, 135.538330078125, 34.69646117272348]",27102;27115;27118;27127;27128,5,coverage_full,1,2026-06-29T21:51:46Z,available=16/16,28404757112
OHG-Z17-X114884-Y52052,17,114884,52052,4,"[135.538330078125, 34.68742794931483, 135.54931640625, 34.69646117272348]",27102;27115;27118;27128,4,coverage_full,1,2026-06-29T21:51:58Z,available=16/16,28404757112
OHG-Z17-X114888-Y52052,17,114888,52052,4,"[135.54931640625, 34.68742794931483, 135.560302734375, 34.69646117272348]",27118;27124;27227,3,coverage_full,1,2026-06-29T21:52:10Z,available=16/16,28404757112
OHG-Z17-X114892-Y52052,17,114892,52052,4,"[135.560302734375, 34.68742794931483, 135.5712890625, 34.69646117272348]",27118;27124;27227,3,coverage_full,1,2026-06-29T21:52:22Z,available=16/16,28404757112
OHG-Z17-X114896-Y52052,17,114896,52052,4,"[135.5712890625, 34.68742794931483, 135.582275390625, 34.69646117272348]",27118;27124;27227,3,coverage_full,1,2026-06-29T21:52:33Z,available=16/16,28404757112
OHG-Z17-X114900-Y52052,17,114900,52052,4,"[135.582275390625, 34.68742794931483, 135.59326171875, 34.69646117272348]",27124;27227,2,coverage_full,1,2026-06-29T21:52:45Z,available=16/16,28404757112
OHG-Z17-X114904-Y52052,17,114904,52052,4,"[135.59326171875, 34.68742794931483, 135.604248046875, 34.69646117272348]",27124;27227,2,coverage_full,1,2026-06-29T21:52:56Z,available=16/16,28404757112
OHG-Z17-X114908-Y52052,17,114908,52052,4,"[135.604248046875, 34.68742794931483, 135.615234375, 34.69646117272348]",27227,1,coverage_full,1,2026-06-29T21:53:07Z,available=16/16,28404757112
OHG-Z17-X114912-Y52052,17,114912,52052,4,"[135.615234375, 34.68742794931483, 135.626220703125, 34.69646117272348]",27227,1,coverage_full,1,2026-06-29T21:53:18Z,available=16/16,28404757112
OHG-Z17-X114916-Y52052,17,114916,52052,4,"[135.626220703125, 34.68742794931483, 135.63720703125, 34.69646117272348]",27227,1,coverage_full,1,2026-06-29T21:53:30Z,available=16/16,28404757112
OHG-Z17-X114920-Y52052,17,114920,52052,4,"[135.63720703125, 34.68742794931483, 135.648193359375, 34.69646117272348]",27227,1,coverage_full,1,2026-06-29T21:53:41Z,available=16/16,28404757112
OHG-Z17-X114924-Y52052,17,114924,52052,4,"[135.648193359375, 34.68742794931483, 135.6591796875, 34.69646117272348]",27227,1,coverage_full,1,2026-06-29T21:53:53Z,available=16/16,28404757112
OHG-Z17-X114928-Y52052,17,114928,52052,4,"[135.6591796875, 34.68742794931483, 135.670166015625, 34.69646117272348]",27227,1,coverage_full,1,2026-06-29T21:54:04Z,available=16/16,28404757112
OHG-Z17-X114932-Y52052,17,114932,52052,4,"[135.670166015625, 34.68742794931483, 135.68115234375, 34.69646117272348]",27227,1,coverage_partial,1,2026-06-29T21:54:13Z,available=4; no_source=12; total=16,28404757112
OHG-Z17-X114936-Y52052,17,114936,52052,4,"[135.68115234375, 34.68742794931483, 135.692138671875, 34.69646117272348]",27227,1,no_source_coverage,1,2026-06-29T21:54:21Z,no_source=16/16,28404757112
OHG-Z17-X114832-Y52056,17,114832,52056,4,"[135.3955078125, 34.678393740116476, 135.406494140625, 34.68742794931483]",27104;27113,2,coverage_partial,1,2026-06-29T21:54:30Z,available=4; no_source=12; total=16,28404757112
OHG-Z17-X114836-Y52056,17,114836,52056,4,"[135.406494140625, 34.678393740116476, 135.41748046875, 34.68742794931483]",27104;27113,2,coverage_full,1,2026-06-29T21:54:41Z,available=16/16,28404757112
OHG-Z17-X114840-Y52056,17,114840,52056,4,"[135.41748046875, 34.678393740116476, 135.428466796875, 34.68742794931483]",27104;27113,2,coverage_full,1,2026-06-30T10:43:50Z,available=16/16,28438520453
OHG-Z17-X114844-Y52056,17,114844,52056,4,"[135.428466796875, 34.678393740116476, 135.439453125, 34.68742794931483]",27104;27113,2,coverage_full,1,2026-06-30T10:44:01Z,available=16/16,28438520453
OHG-Z17-X114848-Y52056,17,114848,52056,4,"[135.439453125, 34.678393740116476, 135.450439453125, 34.68742794931483]",27113,1,coverage_full,1,2026-06-30T10:44:14Z,available=16/16,28438520453
OHG-Z17-X114852-Y52056,17,114852,52056,4,"[135.450439453125, 34.678393740116476, 135.46142578125, 34.68742794931483]",27103;27104;27106,3,coverage_full,1,2026-06-30T10:44:25Z,available=16/16,28438520453
OHG-Z17-X114856-Y52056,17,114856,52056,4,"[135.46142578125, 34.678393740116476, 135.472412109375, 34.68742794931483]",27103;27104;27106,3,coverage_full,1,2026-06-30T10:44:37Z,available=16/16,28438520453
OHG-Z17-X114860-Y52056,17,114860,52056,4,"[135.472412109375, 34.678393740116476, 135.4833984375, 34.68742794931483]",27103;27106;27127,3,coverage_full,1,2026-06-30T10:44:49Z,available=16/16,28438520453
OHG-Z17-X114864-Y52056,17,114864,52056,4,"[135.4833984375, 34.678393740116476, 135.494384765625, 34.68742794931483]",27103;27106;27127;27128,4,coverage_full,1,2026-06-30T10:45:02Z,available=16/16,28438520453
OHG-Z17-X114868-Y52056,17,114868,52056,4,"[135.494384765625, 34.678393740116476, 135.50537109375, 34.68742794931483]",27106;27127;27128,3,coverage_full,1,2026-06-30T10:45:13Z,available=16/16,28438520453
OHG-Z17-X114872-Y52056,17,114872,52056,4,"[135.50537109375, 34.678393740116476, 135.516357421875, 34.68742794931483]",27102;27109;27127;27128,4,coverage_full,1,2026-06-30T10:45:25Z,available=16/16,28438520453
OHG-Z17-X114876-Y52056,17,114876,52056,4,"[135.516357421875, 34.678393740116476, 135.52734375, 34.68742794931483]",27102;27109;27127;27128,4,coverage_full,1,2026-06-30T10:45:37Z,available=16/16,28438520453
OHG-Z17-X114880-Y52056,17,114880,52056,4,"[135.52734375, 34.678393740116476, 135.538330078125, 34.68742794931483]",27102;27109;27115;27118;27128,5,coverage_full,1,2026-06-30T10:45:49Z,available=16/16,28438520453
OHG-Z17-X114884-Y52056,17,114884,52056,4,"[135.538330078125, 34.678393740116476, 135.54931640625, 34.68742794931483]",27109;27115;27118;27128,4,coverage_full,1,2026-06-30T10:46:01Z,available=16/16,28438520453
OHG-Z17-X114888-Y52056,17,114888,52056,4,"[135.54931640625, 34.678393740116476, 135.560302734375, 34.68742794931483]",27115;27118;27124;27227,4,coverage_full,1,2026-06-30T10:46:12Z,available=16/16,28438520453
OHG-Z17-X114892-Y52056,17,114892,52056,4,"[135.560302734375, 34.678393740116476, 135.5712890625, 34.68742794931483]",27115;27118;27124;27227,4,coverage_full,1,2026-06-30T10:46:25Z,available=16/16,28438520453
OHG-Z17-X114896-Y52056,17,114896,52056,4,"[135.5712890625, 34.678393740116476, 135.582275390625, 34.68742794931483]",27118;27124;27227,3,coverage_full,1,2026-06-30T10:46:37Z,available=16/16,28438520453
OHG-Z17-X114900-Y52056,17,114900,52056,4,"[135.582275390625, 34.678393740116476, 135.59326171875, 34.68742794931483]",27124;27227,2,coverage_full,1,2026-06-30T10:46:49Z,available=16/16,28438520453
OHG-Z17-X114904-Y52056,17,114904,52056,4,"[135.59326171875, 34.678393740116476, 135.604248046875, 34.68742794931483]",27227,1,coverage_full,1,2026-06-30T10:47:01Z,available=16/16,28438520453
OHG-Z17-X114908-Y52056,17,114908,52056,4,"[135.604248046875, 34.678393740116476, 135.615234375, 34.68742794931483]",27227,1,coverage_full,1,2026-06-30T10:47:13Z,available=16/16,28438520453
OHG-Z17-X114912-Y52056,17,114912,52056,4,"[135.615234375, 34.678393740116476, 135.626220703125, 34.68742794931483]",27227,1,coverage_full,1,2026-06-30T10:47:25Z,available=16/16,28438520453
OHG-Z17-X114916-Y52056,17,114916,52056,4,"[135.626220703125, 34.678393740116476, 135.63720703125, 34.68742794931483]",27227,1,coverage_full,1,2026-06-30T10:47:37Z,available=16/16,28438520453
OHG-Z17-X114920-Y52056,17,114920,52056,4,"[135.63720703125, 34.678393740116476, 135.648193359375, 34.68742794931483]",27227,1,coverage_full,1,2026-06-30T10:47:49Z,available=16/16,28438520453
OHG-Z17-X114924-Y52056,17,114924,52056,4,"[135.648193359375, 34.678393740116476, 135.6591796875, 34.68742794931483]",27227,1,coverage_full,1,2026-06-30T10:48:02Z,available=16/16,28438520453
OHG-Z17-X114928-Y52056,17,114928,52056,4,"[135.6591796875, 34.678393740116476, 135.670166015625, 34.68742794931483]",27227,1,coverage_partial,1,2026-06-30T10:48:13Z,available=10; no_source=6; total=16,28438520453
OHG-Z17-X114932-Y52056,17,114932,52056,4,"[135.670166015625, 34.678393740116476, 135.68115234375, 34.68742794931483]",27227,1,coverage_partial,1,2026-06-30T10:48:22Z,available=2; no_source=14; total=16,28438520453
OHG-Z17-X114936-Y52056,17,114936,52056,4,"[135.68115234375, 34.678393740116476, 135.692138671875, 34.68742794931483]",27227,1,no_source_coverage,1,2026-06-30T10:48:31Z,no_source=16/16,28438520453
OHG-Z17-X114824-Y52060,17,114824,52060,4,"[135.37353515625, 34.66935854524544, 135.384521484375, 34.678393740116476]",27104,1,no_source_coverage,1,2026-06-30T10:48:40Z,no_source=16/16,28438520453
OHG-Z17-X114828-Y52060,17,114828,52060,4,"[135.384521484375, 34.66935854524544, 135.3955078125, 34.678393740116476]",27104,1,no_source_coverage,1,2026-06-30T10:48:49Z,no_source=16/16,28438520453
OHG-Z17-X114832-Y52060,17,114832,52060,4,"[135.3955078125, 34.66935854524544, 135.406494140625, 34.678393740116476]",27104,1,coverage_partial,1,2026-06-30T10:48:58Z,available=1; no_source=15; total=16,28438520453
OHG-Z17-X114836-Y52060,17,114836,52060,4,"[135.406494140625, 34.66935854524544, 135.41748046875, 34.678393740116476]",27104;27113,2,coverage_full,1,2026-06-30T10:49:10Z,available=16/16,28438520453
OHG-Z17-X114840-Y52060,17,114840,52060,4,"[135.41748046875, 34.66935854524544, 135.428466796875, 34.678393740116476]",27104;27113,2,coverage_full,1,2026-06-30T10:49:22Z,available=16/16,28438520453
OHG-Z17-X114844-Y52060,17,114844,52060,4,"[135.428466796875, 34.66935854524544, 135.439453125, 34.678393740116476]",27104,1,coverage_full,1,2026-06-30T10:49:34Z,available=16/16,28438520453
OHG-Z17-X114852-Y52060,17,114852,52060,4,"[135.450439453125, 34.66935854524544, 135.46142578125, 34.678393740116476]",27106;27107,2,coverage_full,1,2026-06-30T10:49:46Z,available=16/16,28438520453
OHG-Z17-X114856-Y52060,17,114856,52060,4,"[135.46142578125, 34.66935854524544, 135.472412109375, 34.678393740116476]",27103;27104;27106;27107;27108,5,coverage_full,1,2026-06-30T10:49:58Z,available=16/16,28438520453
OHG-Z17-X114860-Y52060,17,114860,52060,4,"[135.472412109375, 34.66935854524544, 135.4833984375, 34.678393740116476]",27103;27106;27108;27111,4,coverage_full,1,2026-06-30T10:50:10Z,available=16/16,28438520453
OHG-Z17-X114864-Y52060,17,114864,52060,4,"[135.4833984375, 34.66935854524544, 135.494384765625, 34.678393740116476]",27106;27108;27111;27128,4,coverage_full,1,2026-06-30T10:50:22Z,available=16/16,28438520453
OHG-Z17-X114868-Y52060,17,114868,52060,4,"[135.494384765625, 34.66935854524544, 135.50537109375, 34.678393740116476]",27106;27111;27128,3,coverage_full,1,2026-06-30T10:50:34Z,available=16/16,28438520453
OHG-Z17-X114872-Y52060,17,114872,52060,4,"[135.50537109375, 34.66935854524544, 135.516357421875, 34.678393740116476]",27109;27128,2,coverage_full,1,2026-06-30T10:50:46Z,available=16/16,28438520453
OHG-Z17-X114876-Y52060,17,114876,52060,4,"[135.516357421875, 34.66935854524544, 135.52734375, 34.678393740116476]",27109;27115;27116;27128,4,coverage_full,1,2026-06-30T10:50:58Z,available=16/16,28438520453
OHG-Z17-X114880-Y52060,17,114880,52060,4,"[135.52734375, 34.66935854524544, 135.538330078125, 34.678393740116476]",27109;27115;27116;27118;27128,5,coverage_full,1,2026-06-30T10:51:10Z,available=16/16,28438520453
OHG-Z17-X114884-Y52060,17,114884,52060,4,"[135.538330078125, 34.66935854524544, 135.54931640625, 34.678393740116476]",27109;27115;27116;27118;27128,5,coverage_full,1,2026-06-30T10:51:22Z,available=16/16,28438520453
OHG-Z17-X114888-Y52060,17,114888,52060,4,"[135.54931640625, 34.66935854524544, 135.560302734375, 34.678393740116476]",27115;27116;27118;27227,4,coverage_full,1,2026-06-30T10:51:35Z,available=16/16,28438520453
OHG-Z17-X114892-Y52060,17,114892,52060,4,"[135.560302734375, 34.66935854524544, 135.5712890625, 34.678393740116476]",27115;27118;27227,3,coverage_full,1,2026-06-30T10:51:47Z,available=16/16,28438520453
OHG-Z17-X114896-Y52060,17,114896,52060,4,"[135.5712890625, 34.66935854524544, 135.582275390625, 34.678393740116476]",27227,1,coverage_full,1,2026-06-30T10:51:59Z,available=16/16,28438520453
OHG-Z17-X114900-Y52060,17,114900,52060,4,"[135.582275390625, 34.66935854524544, 135.59326171875, 34.678393740116476]",27227,1,coverage_full,1,2026-06-30T10:52:11Z,available=16/16,28438520453
OHG-Z17-X114904-Y52060,17,114904,52060,4,"[135.59326171875, 34.66935854524544, 135.604248046875, 34.678393740116476]",27227,1,coverage_full,1,2026-06-30T10:52:23Z,available=16/16,28438520453
OHG-Z17-X114908-Y52060,17,114908,52060,4,"[135.604248046875, 34.66935854524544, 135.615234375, 34.678393740116476]",27227,1,coverage_full,1,2026-06-30T10:52:35Z,available=16/16,28438520453
OHG-Z17-X114912-Y52060,17,114912,52060,4,"[135.615234375, 34.66935854524544, 135.626220703125, 34.678393740116476]",27227,1,coverage_full,1,2026-06-30T10:52:47Z,available=16/16,28438520453
OHG-Z17-X114916-Y52060,17,114916,52060,4,"[135.626220703125, 34.66935854524544, 135.63720703125, 34.678393740116476]",27227,1,coverage_full,1,2026-06-30T10:52:59Z,available=16/16,28438520453
OHG-Z17-X114920-Y52060,17,114920,52060,4,"[135.63720703125, 34.66935854524544, 135.648193359375, 34.678393740116476]",27227,1,coverage_full,1,2026-06-30T18:25:42Z,available=16/16,28466829144
OHG-Z17-X114924-Y52060,17,114924,52060,4,"[135.648193359375, 34.66935854524544, 135.6591796875, 34.678393740116476]",27227,1,coverage_full,1,2026-06-30T18:25:54Z,available=16/16,28466829144
OHG-Z17-X114928-Y52060,17,114928,52060,4,"[135.6591796875, 34.66935854524544, 135.670166015625, 34.678393740116476]",27227,1,coverage_partial,1,2026-06-30T18:26:03Z,available=4; no_source=12; total=16,28466829144
